id,title,content
47546,I Want Your Money,Documentary Andrew_Breitbart John_Stossel Joe_Biden Ray_Griggstwo version american dream stand sharp contrast one view money earned best allocated belief elite washington know best allocate wealth one champion traditional american dream played million time generation american improving one lot life even daring dream build big hold end good government taking spending people money ever burgeoning list program documentary film want money expose high cost lost freedom lost opportunity support leviathan like bureaucratic state
189711,Love in the Time of Monsters,Horror Comedy Kane_Hodder Doug_Jones Gena_Shaw Matt_Jacksontwo sister travel cheesy tourist trap battle toxic monster dressed bigfoot costume order save one loveRed_Cube_Picture TBC_Films 
708336,The Tooth Fairy,Horror Jake_Watkins Louisa_Warrentooth fairy back 15 year event first movie corey grown mentally scarred gone class reunion however tooth fairy back time better flossed properly
79161,51 Birch Street,Documentary Carol_Block Doug_Block Ellen_Block Doug_BlockEnglish documentary filmmaker doug block every reason believe parent 54 year marriage good one mother dy unexpectedly father swiftly marries former secretary discovers two parent far complex troubled ever imagined 51 birch street riveting personal documentary explores universal human question much parent really want knowCopacetic_Pictures 
371690,Rotor DR1,Science Fiction Family Christian_Kapper Natalie_Welch Tom_E._Nicholson Chad_Kapperpost apocalyptic world half population dead missing sky full autonomous drone 16 year old boy named kitch set find father joined dr1 drone companionStoneKap_Productions_Ltd. 
19995,Avatar,Action Adventure Fantasy Science Fiction Sam_Worthington Zoe_Saldana Sigourney_Weaver James_CameronEnglish Español 22nd century paraplegic marine dispatched moon pandora unique mission becomes torn following order protecting alien civilizationDune_Entertainment Lightstorm_Entertainment 20th_Century_Fox 
285,Pirates of the Caribbean: At World's End,Adventure Fantasy Action Johnny_Depp Orlando_Bloom Keira_Knightley Gore_VerbinskiEnglish captain barbossa long believed dead come back life headed edge earth turner elizabeth swann nothing quite seemsJerry_Bruckheimer_Films Second_Mate_Productions Walt_Disney_Pictures 
206647,Spectre,Action Adventure Crime Daniel_Craig Christoph_Waltz Léa_Seydoux Sam_MendesFrançais English Español Italiano Deutsch cryptic message bond past sends trail uncover sinister organization battle political force keep secret service alive bond peel back layer deceit reveal terrible truth behind spectreDanjaq B24 Columbia_Pictures 
49026,The Dark Knight Rises,Action Crime Drama Thriller Christian_Bale Michael_Caine Gary_Oldman Christopher_NolanEnglish following death district attorney harvey dent batman assumes responsibility dent crime protect late attorney reputation subsequently hunted gotham city police department eight year later batman encounter mysterious selina kyle villainous bane new terrorist leader overwhelms gotham finest dark knight resurfaces protect city branded enemySyncopy Legendary_Pictures DC_Entertainment 
49529,John Carter,Action Adventure Science Fiction Taylor_Kitsch Lynn_Collins Samantha_Morton Andrew_StantonEnglish john carter war weary former military captain inexplicably transported mysterious exotic planet barsoom mar reluctantly becomes embroiled epic conflict world brink collapse carter rediscovers humanity realizes survival barsoom people rest handWalt_Disney_Pictures 
559,Spider-Man 3,Fantasy Action Adventure Tobey_Maguire Kirsten_Dunst James_Franco Sam_RaimiEnglish Français seemingly invincible spider man go new crop villain including shape shifting sandman spider man superpower altered alien organism alter ego peter parker deal nemesis eddie brock also get caught love triangleColumbia_Pictures Laura_Ziskin_Productions Sony_Pictures 
38757,Tangled,Animation Family Zachary_Levi Mandy_Moore Donna_Murphy Byron_HowardEnglish kingdom wanted charming bandit flynn rider hide mysterious tower taken hostage rapunzel beautiful feisty tower bound teen 70 foot magical golden hair flynn curious captor looking ticket tower locked away year strike deal handsome thief unlikely duo set action packed escapade complete super cop horse protective chameleon gruff gang pub thugWalt_Disney_Animation_Studios Walt_Disney_Pictures 
99861,Avengers: Age of Ultron,Action Adventure Science Fiction Robert_Downey_Jr. Chris_Hemsworth Mark_Ruffalo Joss_WhedonEnglish tony stark try jumpstart dormant peacekeeping program thing go awry earth mightiest hero put ultimate test fate planet hang balance villainous ultron emerges avenger stop enacting terrible plan soon uneasy alliance unexpected action pave way epic unique global adventureMarvel_Studios 
767,Harry Potter and the Half-Blood Prince,Adventure Fantasy Family Daniel_Radcliffe Rupert_Grint Emma_Watson David_YatesEnglish harry begin sixth year hogwarts discovers old book marked property half blood prince begin learn lord voldemort dark pastWarner_Bros._Pictures Heyday_Films 
209112,Batman v Superman: Dawn of Justice,Action Adventure Fantasy Ben_Affleck Henry_Cavill Gal_Gadot Zack_SnyderEnglish fearing action god like super hero left unchecked gotham city formidable forceful vigilante take metropolis revered modern day savior world wrestle sort hero really need batman superman war one another new threat quickly arises putting mankind greater danger ever knownWarner_Bros._Pictures RatPac-Dune_Entertainment DC_Comics 
1452,Superman Returns,Adventure Fantasy Action Science Fiction Brandon_Routh Kevin_Spacey Kate_Bosworth Bryan_SingerEnglish Français Deutsch superman return discover 5 year absence allowed lex luthor walk free closest felt abandoned moved luthor plot ultimate revenge could see million killed change face planet forever well ridding man steelDC_Comics Legendary_Pictures Bad_Hat_Harry_Productions 
10764,Quantum of Solace,Adventure Action Thriller Crime Daniel_Craig Olga_Kurylenko Mathieu_Amalric Marc_ForsterEnglish Español Italiano Français Deutsch quantum solace continues adventure james bond casino royale betrayed vesper woman loved 007 fight urge make latest mission personal pursuing determination uncover truth bond interrogate mr white reveals organization blackmailed vesper far complex dangerous anyone imaginedEon_Productions Metro-Goldwyn-Mayer Columbia_Pictures 
58,Pirates of the Caribbean: Dead Man's Chest,Adventure Fantasy Action Johnny_Depp Orlando_Bloom Keira_Knightley Gore_VerbinskiEnglish Türkçe ελληνικά 普通话 captain jack sparrow work way blood debt ghostly davey jones also attempt avoid eternal damnationWalt_Disney_Pictures Jerry_Bruckheimer_Films Second_Mate_Productions 
57201,The Lone Ranger,Action Adventure Western Johnny_Depp Armie_Hammer William_Fichtner Gore_VerbinskiEnglish texas ranger chase gang outlaw led butch cavendish gang ambush ranger seemingly killing one survivor found however american indian named tonto nurse back health ranger donning mask riding white stallion named silver team tonto bring unscrupulous gang others ilk justiceWalt_Disney_Pictures Jerry_Bruckheimer_Films Blind_Wink_Productions 
49521,Man of Steel,Action Adventure Fantasy Science Fiction Henry_Cavill Amy_Adams Michael_Shannon Zack_SnyderEnglish young boy learns extraordinary power earth young man journey discover came sent hero must emerge save world annihilation become symbol hope mankindLegendary_Pictures DC_Entertainment Syncopy 
2454,The Chronicles of Narnia: Prince Caspian,Adventure Family Fantasy Ben_Barnes William_Moseley Anna_Popplewell Andrew_AdamsonEnglish one year incredible adventure lion witch wardrobe peter edmund lucy susan pevensie return narnia aid young prince whose life threatened evil king miraz help colorful cast new character including trufflehunter badger nikabrik dwarf pevensie clan embarks incredible quest ensure narnia returned rightful heirWalt_Disney_Pictures Walden_Media Stillking_Films 
24428,The Avengers,Science Fiction Action Adventure Robert_Downey_Jr. Chris_Evans Mark_Ruffalo Joss_WhedonEnglish unexpected enemy emerges threatens global safety security nick fury director international peacekeeping agency known h e l find need team pull world back brink disaster spanning globe daring recruitment effort beginMarvel_Studios Paramount 
1865,Pirates of the Caribbean: On Stranger Tides,Adventure Action Fantasy Johnny_Depp Penélope_Cruz Ian_McShane Rob_MarshallEnglish Español captain jack sparrow cross path woman past sure love ruthless con artist using find fabled fountain youth force aboard queen anne revenge ship formidable pirate blackbeard jack find unexpected adventure know fear blackbeard woman pastWalt_Disney_Pictures Jerry_Bruckheimer_Films Moving_Picture_Company 
41154,Men in Black 3,Action Comedy Science Fiction Will_Smith Tommy_Lee_Jones Josh_Brolin Barry_SonnenfeldEnglish agent j smith k tommy lee jones back time j seen inexplicable thing 15 year men black nothing even alien perplexes much wry reticent partner k life fate planet put stake agent j travel back time put thing right j discovers secret universe k never told secret reveal team young agent k josh brolin save partner agency future humankindColumbia_Pictures Hemisphere_Media_Capital Amblin_Entertainment 
122917,The Hobbit: The Battle of the Five Armies,Action Adventure Fantasy Martin_Freeman Ian_McKellen Richard_Armitage Peter_JacksonEnglish immediately event desolation smaug bilbo dwarf try defend erebor mountain treasure others claim men ruined laketown elf mirkwood meanwhile army orcs led azog defiler marching erebor fueled rise dark lord sauron dwarf elf men must unite hope middle earth fall bilbo handWarner_Bros._Pictures WingNut_Films New_Line_Cinema 
1930,The Amazing Spider-Man,Action Adventure Fantasy Andrew_Garfield Emma_Stone Rhys_Ifans Marc_WebbEnglish peter parker outcast high schooler abandoned parent boy leaving raised uncle ben aunt may like teenager peter trying figure got person today peter discovers mysterious briefcase belonged father begin quest understand parent disappearance leading directly oscorp lab dr curt connors father former partner spider man set collision course connors alter ego lizard peter make life altering choice use power shape destiny become heroMarvel_Entertainment Laura_Ziskin_Productions Sony_Pictures 
